word,type,lang,count
Hackers,ORG,en,1
Pakistan Propaganda Webinar,ORG,en,1
Ram Janki,PERSON,en,1
Puppet PM of PoK,WORK_OF_ART,en,1
Mashal Mallik,PERSON,en,1
https://t.co/sUQJZ0Lvs9,PERSON,en,1
Village Nildogar,PERSON,en,1
Village Dayran,PERSON,en,1
Marseille,GPE,en,1
SECULARISM,NORP,en,1
Human Rights Violations,WORK_OF_ART,en,1
Independent Balochistan,ORG,en,1
@TahirGora @arifaajakia https://t.co/Fbk6EFZaFY,ORG,en,1
Surah Al-Ma'idah - 5:32,PERSON,en,1
Kashmir https://t.co/kzoP0en9xc,LOC,en,1
#IndiaStandsWithFrance,MONEY,en,2
"abhinandan
",PERSON,en,1
Shuja Pasha,PERSON,en,1
the Maharaja of #Kashmir,ORG,en,1
Punjab's Narowal District,LOC,en,1
PSGPC &,ORG,en,1
Evacuee Trust Property Board,ORG,en,1
https://t.co/za8ECdAbJa,GPE,en,1
Kashmir Saffron https://t.co/HQqH5m39vQ,LOC,en,1
https://t.co/kb6jOgle3b,PERSON,en,1
the active &amp,ORG,en,1
@JoeBiden &amp,ORG,en,1
KamalaHarris,PERSON,en,2
https://t.co/IAovtERXe9,PERSON,en,1
"Everything For 🇮🇳

Love, Respect &amp",ORG,en,1
@Basheerkhan01 @Swamy39,PERSON,en,1
Minhas,PERSON,en,1
Kashmir @Swamy39 @DrKumarVishwas https://t.co/BVzceDNdkR,LOC,en,1
https://t.co/DorybA4AFs,PERSON,en,1
Kashmir https://t.co/PJHNKrHQS9,LOC,en,1
#Kashmir Develop,MONEY,en,1
June this year,DATE,en,2
HappyDeepavali,ORG,en,2
Violation,ORG,en,1
#IndianArmy Retaliation,ORG,en,1
Killed,PERSON,en,1
BigDiwaliPakistan,PRODUCT,en,1
https://t.co/MSgW8fGpBI,PERSON,en,2
The Country Cry,WORK_OF_ART,en,2
Daughter of Martyr Rakesh Dobhal,PERSON,en,1
RT @Sameerakhan22,ORG,en,2
Mashal Malik,PERSON,en,1
Kidnappings,PERSON,en,1
70000,CARDINAL,en,1
Shastr,ORG,en,1
@shuklapinku https://t.co/9Vs1LKTApS,PERSON,en,1
30 to 50,CARDINAL,en,1
Shaitan Singh,PERSON,en,1
Kashmir @Swamy39 https://t.co/U7Z9NPnPjC,LOC,en,1
The Maharaja of Jammu,ORG,en,1
late 19th century,DATE,en,1
1860s-1880s,CARDINAL,en,1
Indian Fashion,ORG,en,1
Stop Genocide,PERSON,en,1
1300 year old,DATE,en,1
Swat,GPE,en,1
Nimaz,GPE,en,2
#ReadyForWar https://t.co/S4E7mF678W,MONEY,en,1
@TarekFatah @TapalNargis Happy Birthday,PERSON,en,1
Kashmir https://t.co/2zPEN2Arkd,PERSON,en,1
the season of Autumn,DATE,en,1
#Kashmir https://t.co/MWFK0pYEVU,MONEY,en,1
@KanganaTeam @brettchanstunts @RazyGhai Congratulations,ORG,en,1
⁦@EmmanuelMacron⁩ a “,PERSON,en,1
1675,DATE,en,1
VANDE MATRAM,ORG,en,2
https://t.co/JUEqxBMKTE,ORG,en,1
Uniform Civil Code,ORG,en,1
Terroristan,WORK_OF_ART,en,1
Coward Pakistan Army,ORG,en,1
Love Indian Army,ORG,en,1
the Brighter &amp,ORG,en,1
allah bless,ORG,en,1
#Kashmirinbeauty #NaturalBeautyOfKashmirValley,MONEY,en,1
First France,ORG,en,1
#MumbaiAttack #MumbaiTerrorAttacks,MONEY,en,1
Martyrs &,ORG,en,1
Victims Who Sacrificed Their Lives To Protect Mumbai,ORG,en,1
#NeverForgetNeverForgive #MumbaiAttack,MONEY,en,1
#26november #MumbaiTerrorAttacks  ,MONEY,en,1
Remembering &,ORG,en,2
MumbaiTerrorAtt,PERSON,en,1
12th anniversary,DATE,en,1
https://t.co/7SGGClarMk,PERSON,en,1
Thursday 26.11.2020,DATE,en,1
2.00 pm,TIME,en,1
WINTERS,DATE,en,1
Waheed-Ur-Rehman,PERSON,en,1
https://t.co/XdTRMDfN8c,ORG,en,1
the European Parlia,ORG,en,1
Kashmir https://t.co/sQLwykfdDw,LOC,en,1
https://t.co/F7LS2MDPe4,GPE,en,1
25 thousand,CARDINAL,en,2
the Roshni Act,LAW,en,1
Cold Tea,ORG,en,1
"National Flag

",ORG,en,1
#IndianArmy https://t.co/RIZzwNlTxN,MONEY,en,1
@AdityaTrivedi,PERSON,en,1
26/11 #MumbaiTerrorAttacks,MONEY,en,1
#MumbaiAttack,MONEY,en,1
26novembre,MONEY,en,1
the OIC (Organisation of Islamic co-operation,ORG,en,1
"Indian Armed Forces Zindabad 🇮🇳 

",ORG,en,1
https://t.co/efGuFXgAI3,ORG,en,1
https://t.co/opapZpciud,CARDINAL,en,1
https://t.co/3wHww7iex8,PERSON,en,1
Jamm,GPE,en,1
Mother Reciting Holy Quran,WORK_OF_ART,en,1
RT Sir,MISC,es,1
#IndianArmy - Naik Prem Bahadur Khatri,MONEY,en,1
Rifleman Sukhbir Singh - got,PERSON,en,1
Kunwar Khuldune Shahid,PERSON,en,1
Alex Azar,PERSON,en,1
"about #Kashmir 

It",MONEY,en,1
"Kashmir March Song

",LOC,en,1
MEDALS,PERSON,en,1
LUDO,FAC,en,1
ShehlaRashid,WORK_OF_ART,en,2
"Kashmir 🇮🇳

",LOC,en,1
#IndianArmy @Swamy39 https://t.co/10Gh4UrWJr,MONEY,en,1
https://t.co/zkWujDUeik,PERSON,en,1
Kaparan,GPE,en,1
Naidpura,GPE,en,1
Crooked Kamala,GPE,en,1
VP,GPE,en,1
https://t.co/UXoTwbwjTB,PERSON,en,2
India Committed,ORG,en,1
"J&amp;K

https://t.co/cDEIspWu3W",LOC,en,1
https://t.co/uDpTUDqbAv,PERSON,en,1
71,DATE,en,2
executed1971 war,WORK_OF_ART,en,1
Freed Bangladesh,PERSON,en,1
Nandansar,ORG,en,1
Girgen,ORG,en,1
about one mile,QUANTITY,en,1
half a mile,QUANTITY,en,1
700MW,PRODUCT,en,1
USD 1.35 billion,MONEY,en,1
1965 and 1999,DATE,en,1
"2,000",MONEY,en,1
Andreas Mountzouralias,PERSON,en,1
Syed Ali Shah Gilani,PERSON,en,2
Hunza of,FAC,en,1
#balochistanvoices #balochistanisnotpakistan,MONEY,en,1
https://t.co/B5wzS3J033,GPE,en,1
CovertCash,PRODUCT,en,1
@KanganaTeam @Swamy39 https://t.co/bqDC9FsvWF,PERSON,en,1
Zainapura,GPE,en,1
https://t.co/BI8r23L2lV,ORG,en,1
The Asia-Pacific Group,ORG,en,1
Enhanced Follow-Up,WORK_OF_ART,en,1
Kashmir Tri-Colour Flag,LOC,en,1
#humanity and,MONEY,en,1
#TaiwanNationalDay #,MONEY,en,1
TaiwanIndia,PRODUCT,en,1
@MOFA_Taiwan @China_Amb_India,ORG,en,1
1.4,CARDINAL,en,1
Khardungla Pass,ORG,en,1
"17,982 feet",QUANTITY,en,1
@KanganaTeam https://t.co/tsBR3U80jf,ORG,en,1
https://t.co/UuJ38Kf886,NORP,en,1
Navratras,ORG,en,1
Farooq,GPE,en,1
Political,ORG,en,1
The Baloch Republican Party,ORG,en,1
https://t.co/4NeUOY56Ku,ORG,en,1
"🤩
Sign",PERSON,en,1
an additional 25%,PERCENT,en,1
GreenForKashmir https://t.co/hWzyyxObK6,PERSON,en,1
RT @RadioChinar: Kagan,ORG,en,1
8 July,DATE,en,1
RT @RadioChinar: Pattan,ORG,en,1
Cheesy,PERSON,en,1
Order Your Favourite Pizzas,PERSON,en,1
🇮🇳 https://t.co/xsf,DATE,en,1
🇮🇳 https://t.co/Nw1,PRODUCT,en,1
RT @PaytmMoney,ORG,en,1
Mutual Fun,ORG,en,1
🇮🇳 https://t.co/oXvV9VZ5,ORG,en,1
RT @NovartisIndia,ORG,en,1
over 40 years,DATE,en,1
Novartis,ORG,en,1
SCD,ORG,en,1
RT @Olympics: ICONIC,ORG,en,1
RT @NasrullahBhat9:,ORG,en,1
https://t.co/VIiGrqkaOV,ORG,en,1
https://t.co/fRLdq9xeYa,PERSON,en,1
https://t.co/B51Nb3luz0,ORG,en,1
"https://t.co/2CMxkG3tPj
",NORP,en,1
https://t.co/0OTwyrY0o2,ORG,en,1
https://t.co/sbBRRRNHcM,GPE,en,1
"https://t.co/buv4gIuZ3o
Another day",PERSON,en,1
https://t.co/r1Nr0lv64,PERSON,en,1
https://t.co/iw7tbAWrHa,GPE,en,1
"https://t.co/wuzLkyi51X
",PERSON,en,1
https://t.co/hPEbaGc9nA,GPE,en,1
https://t.co/ilqSkTyqVc,GPE,en,1
https://t.co/TRDzXT090A,PERSON,en,1
"https://t.co/DjrVIysGWV
",PERSON,en,1
https://t.co/wrpEtFKZCp,GPE,en,1
"https://t.co/oE992aufKM
Whole",PERSON,en,1
https://t.co/C8PH912oPd,NORP,en,1
https://t.co/g8tVyhmznZ,ORG,en,1
BalakotAirStrike https://t.co/1XUgg5H3tU,ORG,en,1
"https://t.co/d9pB3Eykk9
Even",PERSON,en,1
https://t.co/GNGXkzpRW4,PERSON,en,1
https://t.co/J3kvjxMNIE,PERSON,en,1
"https://t.co/RRWO9r4hYp
Now",PERSON,en,1
"https://t.co/TrCw8kz6UI
",PERSON,en,1
"https://t.co/fDpDqVv8mp
",PERSON,en,1
"https://t.co/jgrv1PX7VH
US",ORG,en,1
"https://t.co/3Th3b5addY
",PERSON,en,1
the 2040s,DATE,en,1
7 million seconds,QUANTITY,en,1
RT @KritiWec:,ORG,en,1
Javin Aryan,PERSON,en,1
Exclusive,MONEY,en,2
Manya Singh,PERSON,en,3
Lashkar e,PERSON,en,1
Tayyiba,ORG,en,1
Pilot,GPE,en,1
Ruved,WORK_OF_ART,en,1
LEO,GPE,en,1
"the ""Khelo India State Centre of Excellence",ORG,en,1
for Water Sports,WORK_OF_ART,en,1
the last four years,DATE,en,4
2040,DATE,en,1
34.5 percent,PERCENT,en,1
"500,000",MONEY,en,1
UN Trust Fund For Counter-Terrorism,ORG,en,1
Cole Anthony’s,PERSON,en,1
Digging Daily,ORG,en,1
8 Months - A Father's,DATE,en,1
Nazir Masoodi,ORG,en,1
PegasusProject,PERSON,en,1
Only 37,CARDINAL,en,1
InPics,ORG,en,2
@Global_Policy,PRODUCT,en,1
more than $1 billion,MONEY,en,1
Taliba,PERSON,en,1
RT @Sanju_Verma,ORG,en,1
13000km,QUANTITY,en,1
Roads,PRODUCT,en,1
"2022,11000km",QUANTITY,en,1
-Cormac McCarthy,PERSON,en,1
Padres,PERSON,en,1
the NL West,LAW,en,1
RT @BJP4India: People of MEA,ORG,en,1
RT @Win_sumit:,ORG,en,1
MUF,ORG,en,1
PakButchersofKashmir https://t.co/ZqqktVVobx,PERSON,en,1
RT @girishjaiswal,ORG,en,1
RT @TentaranSports: Congratulations,ORG,en,1
#MIvKXIP #,MONEY,en,1
UniverseBoss,ORG,en,1
#KKRsSRH #C,MONEY,en,1
#IPL2020 #MIvKXIP #MIvsKXIP,MONEY,en,1
SuperOver,PRODUCT,en,1
PICS,GPE,en,1
#FridayMotivation https://t.co/Kixi5vU2PT,MONEY,en,1
➕,GPE,en,1
#GBisNotPakistan https://t.co/MBJqicdCLO,MONEY,en,1
RT @shahidpfikar,ORG,en,1
RSSMandir,PRODUCT,en,1
Ram Mandir Stage - Modi,FAC,en,1
Bhagwat,GPE,en,1
Shorts,PERSON,en,1
Ram Mandir Collection,ORG,en,1
AAC Niazi,PERSON,en,1
JS Arora,PERSON,en,1
Muzammil Haq,PERSON,en,1
#PakSurrenderDay https://t.co/xwDC9zMIR7,MONEY,en,1
https://t.co/Nz5t6wKPVZ,GPE,en,1
https://t.co/ZiKvng9Ud8,GPE,en,1
https://t.co/J7NCq8G2os,NORP,en,1
Anamalai,GPE,en,2
Translates,NORP,en,2
ElephantHill,ORG,en,2
MonsoonDiaries,ORG,en,2
https://t.co/75arMNXQ0M,PRODUCT,en,1
RT @shreejay_odisha,ORG,en,1
Coimbat,PERSON,en,1
Monsson,PERSON,en,1
#Monsoon2021 #monsoon,MONEY,en,1
monsoonseason https://t.co/JZgcZr9V7B,PERSON,en,1
RT @TheFernUdaipur:,GPE,en,1
Udaipur,PERSON,en,1
RT @CafeothequeLa: Guess,ORG,en,1
#MonsoonDiaries #monsoon,MONEY,en,1
#LightOnMe,MONEY,en,1
times.​,PERSON,en,1
RT @aminulhaqnavaid,ORG,en,1
SindhGovernment &,ORG,en,1
K-Electric,ORG,en,1
LightHai,ORG,en,1
RT @odisha_tourism,ORG,en,1
~Vanessa Hunt,PERSON,en,1
kamrupmetro,PERSON,en,1
MondayMotiv,PERSON,en,1
#MonsoonDiaries #,MONEY,en,1
DelhivsMumbai #MumbaiMonsoon #,ORG,en,1
GharKaKhana,ORG,en,1
☔️,PERSON,en,1
mulshi https://t.co/0nG53wVSSN,PERSON,en,1
RT @Nature_Speakz,ORG,en,1
John Harrigan,PERSON,en,1
naturespeakz,MONEY,en,1
https://t.co/iyfAhE0fT3  David Kilgour,PERSON,en,1
yr &,ORG,en,2
Asia-Pacific,LOC,en,3
David Matas,PERSON,en,4
the Nobel Peace Prize,WORK_OF_ART,en,4
P Naganathan,ORG,en,1
Hindustani Way,PERSON,en,1
#HindustaniWay #Cheer4India,MONEY,en,1
@Tokyo2020,GPE,en,1
Official Olympic Anthem,EVENT,en,1
5pm today evening,TIME,en,1
@Tokyo,GPE,en,1
What A Legend 👑,WORK_OF_ART,en,1
Mike Tomlin,PERSON,en,1
Steelers,PERSON,en,1
2-10-1,DATE,en,1
RT @Bollyhungama,ORG,en,1
PayalGhosh,PERSON,en,1
AnuragKashyap,PERSON,en,1
BellBottomReview,ORG,en,1
"22,937",CARDINAL,en,1
70 international centuries,DATE,en,1
this day 13 year ago,DATE,en,1
63.2 mm,QUANTITY,en,1
157.1 mm,QUANTITY,en,1
Aug 10,DATE,en,1
delhirain,MONEY,en,1
#MaharajaHariSinghHoliday23sep #MaharajaHarisinghHoliday23sep,MONEY,en,1
Netaji #SubhashChandraBose,ORG,en,1
the Junior World Championship,ORG,en,1
SIDNAAZ,PERSON,en,1
#MondayMorning https://t.co/6qPPHDTZyw,MONEY,en,1
Meditation Miracles,WORK_OF_ART,en,1
1-2 hours,TIME,en,1
#IAF #India #Afghanistan #TalibanTerror,MONEY,en,1
KabulAiport #AfghanistanCrisis,ORG,en,1
#AfganistanBurning #,MONEY,en,1
Delhi-NCR,ORG,en,1
the next 2 hours,TIME,en,1
#DelhiRains,MONEY,en,1
Astronomy Picture of the Day,ORG,en,1
#HappyOnam #SaturdayThoughts #SaturdayMotivation,MONEY,en,1
#India https://t.co/zFU9MAEUNj,MONEY,en,1
HappyOnam,FAC,en,2
Aug. 28,DATE,en,1
"@SpaceX launch
",PERSON,en,1
Gene Roddenberry,PERSON,en,1
Brahim Díaz,ORG,en,1
Milan,GPE,en,2
Mike Maignan,PERSON,en,1
Sampdoria,GPE,en,1
SampdoriaMilan,ORG,en,1
https://t.co/3MQsYJNURg,PERSON,en,1
Carlos Brathwaite,PERSON,en,1
St. Kitts,GPE,en,1
#WestIndies #,MONEY,en,1
Kamal Haasan,PERSON,en,1
Sidharth,PERSON,en,1
#Biggnews,PERCENT,en,1
Badarpur,GPE,en,1
01 Pen Pistol,PERCENT,en,1
AssamPolice,ORG,en,1
Ka Vaar,ORG,en,1
Shamita Shetty,PERSON,en,1
WestandwithDivyaAgarwal,MONEY,en,1
RT @MultiRecruit,ORG,en,1
Worlds2021,MONEY,en,1
about 0530,CARDINAL,en,1
#KabulAirportBlast #FridayMotivation,MONEY,en,1
Neeraj,ORG,en,2
SidNaaz,PRODUCT,en,1
▀▀▀▀▀▀,PERSON,en,1
INDvENG,GPE,en,4
#India #IndoBanlaFriendship,ORG,en,1
#BrotherInArms_BSF&amp;BGB,MONEY,en,1
ENGvIND,MONEY,en,1
"Kohli
Anderson
",PERSON,en,1
ProcativeBSF,ORG,en,1
P@kistani National,ORG,en,1
#Pakistan #Afganistan #,MONEY,en,1
keralamodel,PERSON,en,2
71st century,DATE,en,1
#WIvsPAK,MONEY,en,1
https://t.co/UWqqO1G3ES,PERSON,en,1
#panshir,MONEY,en,1
#India n,ORG,en,1
Cheap Chinese,PRODUCT,en,1
HappyBirthdayCaptain,PERSON,en,2
Syed Ahmed Shah Sadat,PERSON,en,1
#India 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮,MONEY,en,1
"💐💐💐💐💐
Congratulations",PERSON,en,1
https://t.co/oQJtU3unbi,GPE,en,1
💐💐🥰,PERSON,en,1
🥈,GPE,en,3
DevendraJhajharia,GPE,en,1
"💐💐🥰
",PERSON,en,1
#Paralympics #TokyoParalympics #Paralympics,ORG,en,1
#NationalSportsDay,MONEY,en,1
#MejarDhyanChand,MONEY,en,1
Islamic State Khorasan,ORG,en,1
#USA #,ORG,en,2
Biden https://t.co/4j6sTtfE1P,PERSON,en,1
KabulAirport,ORG,en,1
6 #explosion,QUANTITY,en,1
100s Injurd,PERSON,en,1
#Biden #,MONEY,en,1
#Blast21,MONEY,en,1
#KabulBlast #,MONEY,en,1
#BiggBoss winner &,MONEY,en,1
POPULAR TV,ORG,en,1
Pankaj Kumar,PERSON,en,1
Sh Parkash Singh,ORG,en,1
Proud moment 💐💐💐,PERSON,en,1
#MrPankajKumarSingh #Congratulations,MONEY,en,1
GSK,ORG,en,1
#SIIMAwards2021 #DGZMedia #,MONEY,en,1
Down Pour,PERSON,en,1
"@PMOIndia
 
@ANI
 
",ORG,en,1
IPL 2022 Adani Group,ORG,en,1
Sanjeev Goenka,PRODUCT,en,1
DaleSteyn,PRODUCT,en,1
Dale Willem Steyn,PERSON,en,1
2343 Days,DATE,en,1
#dalesteyn #,MONEY,en,1
DaleSteynretires,PRODUCT,en,1
Sumit Antil - Men's,PERSON,en,1
F64,ORG,en,1
#SumitAntil,MONEY,en,1
#India #TokyoOlympics #,MONEY,en,1
killed.@BSF_India,GPE,en,1
#ParaBadminton@PMOIndia,MONEY,en,1
Paralympics,GPE,en,1
https://t.co/rMzZEdzfWy,PERSON,en,1
the Men's Singles SH6 #,ORG,en,1
GBR,PERSON,en,1
Krysten Coombs,PERSON,en,1
ParaBadminton https://t.co/upfkoM8VYj,PERSON,en,1
"🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳

Congratulations",PRODUCT,en,1
Manish Narwal,PERSON,en,1
Singhraj,PERSON,en,2
#TokyoParalympics #SaturdayMotivation,MONEY,en,1
"#India #SaturdayMotivation 

Congratulations",MONEY,en,1
#SaturdayVibes https://t.co/xhP0FUwydA,MONEY,en,1
PraveenKumar,MONEY,en,1
#RepealFarmLaws_MakeMSPlaw,MONEY,en,1
the Border in Mamdot,ORG,en,2
#BSFArrests_PakSmugger,PERCENT,en,2
https://t.co/JPVlITVi4s,PERSON,en,1
#SiddharthShukla,MONEY,en,1
Amrullah Saleh's,PERSON,en,1
#AmrullahSaleh &,MONEY,en,1
AhmadMasoud,PERSON,en,1
Test Match Wins,ORG,en,1
😍😍,PERSON,en,1
1970-2017,DATE,en,1
2018-2021 8 Wins,DATE,en,1
I#ndia,GPE,en,1
"#INDvENG #INDvENG 
",MONEY,en,1
no12,ORG,en,1
more than 12k+,CARDINAL,en,1
Mumbai &,ORG,en,2
Khyaal Rakhya Kar,ORG,en,1
50M+,CARDINAL,en,1
TheSmashing6 kicks,PERSON,en,1
Infinite,PERSON,en,1
Lal Bahadur Shastri Ji,PERSON,en,1
ACCESSION 1947,DATE,en,1
PakButchersofKashmir https://t.co/sKBaPGurur,PERSON,en,1
PakButchersofKashmir https://t.co/Y2OTdC5qWc,PERSON,en,1
Death Penality,ORG,en,1
gaya Kya,PERSON,en,1
#PLAFakeVideo https://t.co/PPcoO3zL2,MONEY,en,1
Siddiq Salik's,ORG,en,1
around 11:00 a.m.,TIME,en,1
G https://t.co/YOGBCLV8QH,PERSON,en,1
https://t.co/lJqMT4oh9e,PERSON,en,1
https://t.co/U3egpRhwPh,PERSON,en,1
https://t.co/8mVneSs3sP,PERSON,en,1
https://t.co/70t1ZPBCU4,CARDINAL,en,1
https://t.co/OBvAhLY6XV,PERSON,en,1
https://t.co/cCEbgmrRb9,ORG,en,1
https://t.co/hqNwHmN5sf,PERSON,en,1
https://t.co/DmgFKlI84G,PERSON,en,1
https://t.co/IgNF0yR98K,PERSON,en,1
https://t.co/9oV6FN4YN1,ORG,en,1
https://t.co/8mmZvQkIeS,NORP,en,1
PHP,ORG,en,1
https://t.co/uEn03y0zRj,CARDINAL,en,1
#WomenPower #Rights #Equal,MONEY,en,1
@Tesla,ORG,en,1
Tesla India Motors &,ORG,en,1
Energy Pvt. Ltd.,ORG,en,1
सुझाव,PERSON,en,1
700 grams,QUANTITY,en,1
#DrugfreeKashmir #,MONEY,en,4
https://t.co/UyMq0At0BQ,NORP,en,1
Unless &,ORG,en,1
#Parents,MONEY,en,2
@Junaid_Mattu @MayorofS #Budgam,ORG,en,1
3 Drug Peddlers,ORG,en,1
55 Kgs,QUANTITY,en,1
#JammuAndKashmir #DrugAbuseAwareness  ,MONEY,en,1
Food Control Organization,ORG,en,1
Shopian Celebrates International Day,EVENT,en,1
https://t.co/4kO8VzLlZw,NORP,en,1
necessary &amp,ORG,en,2
#ShareFactsOnDrugs,MONEY,en,3
BanTwitterInIndia,ORG,en,2
@Raj_Bhardwaj17,NORP,en,1
over million,CARDINAL,en,1
Destroy Family Happiness,ORG,en,1
GuruMamtra,PRODUCT,en,1
#DrugPeddler &,MONEY,en,1
550 Gram,QUANTITY,en,1
@vivekagnihotri J@K,PERSON,en,1
Notorious Drug Peddlers,ORG,en,1
#DrugFreekashmir #Drugfreeindia,MONEY,en,1
#CommitToQuit,MONEY,en,1
@PMOIndia @narendramodi Drug,ORG,en,1
#drugpeddler,MONEY,en,1
#WeLoveModiJi @PMOIndia,MONEY,en,1
KG’s Opium,ORG,en,1
DRUGS,PERSON,en,5
DrugFreekashmir,PRODUCT,en,2
#DrugFreeIndia,MONEY,en,1
the International Border in,FAC,en,1
#DrugFreekashmir #,MONEY,en,2
"DrugFreeIndia 
@manojsinha_",PERSON,en,1
about 50 kg,QUANTITY,en,1
#drugfreeindia,MONEY,en,4
DrugPeddlers,PRODUCT,en,1
drugfreeindia,GPE,en,2
Mishipora &,FAC,en,1
#Drugs_Drinking_alcohol_can_harm_you  ,MONEY,en,1
DrugfreeKashmir,MONEY,en,1
@WHO https://t.co/wcpTXBj8on,PERSON,en,1
#saynotodrugs  ,MONEY,en,1
Dooru Verinag,FAC,en,1
drugfreeindia,PERSON,en,2
#wednesdaymotivation #,MONEY,en,1
Narcotic Substance,ORG,en,1
100 grams,QUANTITY,en,1
PS Ganderbal,ORG,en,1
Srinagar Youth Protest,PERSON,en,1
#drugFreeKashmir #,MONEY,en,2
#MondayMotivation #3rdWave,MONEY,en,1
JeethuJoseph,ORG,en,1
5JulyBlackDay,MONEY,en,1
"saveYouth 
@AdityaRajKaul",PERSON,en,1
#Kashmir #Drugfree,MONEY,en,1
narco,ORG,en,1
the two decades,DATE,en,1
4ak,ORDINAL,en,1
#DRUGS #,MONEY,en,1
Dr Rubeena,ORG,en,1
#Doctor  ,MONEY,en,1
DRUGS https://t.co/nNHpVTi9bT,PERSON,en,1
#DrugFree  ,MONEY,en,1
#Police #KashmirElection2021 #,MONEY,en,1
the Drug De-Addiction Center,FAC,en,1
Srinagar Heroin,PERSON,en,1
95 percent,PERCENT,en,1
Sole Wish,PERSON,en,1
190 grams,QUANTITY,en,1
#DRUGS,MONEY,en,1
#Drug,MONEY,en,1
#DrugFreeKashmir https://t.co/N3KvbQMnB4,PERCENT,en,1
Psychotropic,NORP,en,3
drugfreeindia,ORG,en,1
"KashmirLivesMatter 
https://t.co/Nr3srBZ130",PERSON,en,1
Anti #Drug,ORG,en,1
#Kupwara Area,MONEY,en,1
Kulgam  area,PERSON,en,1
Sopore District,WORK_OF_ART,en,1
#5August #KashmirForTiranga,MONEY,en,1
#5August #,MONEY,en,1
#DrugsFree  ,MONEY,en,1
YouthLead,WORK_OF_ART,en,1
Mutahida Majlis-e-Ulama,PERSON,en,1
kashmir liquor &amp,ORG,en,1
pkpole,PERSON,en,1
LG #BaseerAhmadKhan,ORG,en,1
SSP Baramulla  ,PERSON,en,1
Two Drug Addicts,ORG,en,1
Sheikhpora #Budgam,ORG,en,1
#SayNoToDrugs #DrugsFreeKashmir,MONEY,en,1
#Police and,MONEY,en,1
Madmadave Kalaroos,ORG,en,1
Kulgam &amp,ORG,en,1
Padyatra,ORG,en,1
DugsFree,MONEY,en,1
Mubarak Gul,PERSON,en,1
https://t.co/W0kFGy4ecQ,PERSON,en,1
@ajazkashani,ORG,en,1
#Kashmir #SayNo2Drugs,MONEY,en,1
Anti-Drug Addiction Drive,ORG,en,1
Higher Secondary School #Dialgam,ORG,en,1
Anti Corruption Forum,ORG,en,1
#Drugs,MONEY,en,6
#SayNo2Drugs https://t.co/uz1McyQGhY,MONEY,en,1
"Over 4,000",CARDINAL,en,1
Lahan,PERSON,en,1
#drug,MONEY,en,3
menace.#KashmirForTiranga https://t.co/ob63JuFOZw,PERSON,en,1
Div Com Kashmir,PERSON,en,1
https://t.co/URCYPTT5wm,PERSON,en,1
#DrugsFreeKashmir #,MONEY,en,2
from decades,DATE,en,1
#peace  &,MONEY,en,1
04 #,QUANTITY,en,1
Sholipora Budgam,ORG,en,1
J&amp;K’s #Budgam,ORG,en,1
#KashmirLovesGreen https://t.co/mAvzzRrgkf,MONEY,en,1
Substance,ORG,en,1
#sports awareness,MONEY,en,1
Legends School #Srinagar,ORG,en,1
schoolfights https://t.co/2Xo48lubV4,PERSON,en,1
#KashmirLovesGreen https://t.co/uan8C3NgBb,MONEY,en,1
Umar Ah Lone,PERSON,en,1
Chloropheniramine Maleate/Codeine Phosphate Syrup &amp,ORG,en,1
Spasmo-Proxyvon Plus Capsules,ORG,en,1
Reyaz Ahmad Dar,PERSON,en,1
Churat Qazigund,ORG,en,1
#Kashmir #DrugsFreeKashmir #,MONEY,en,1
the Department of Drug and Food Control Organisation,ORG,en,1
#Kashmir #Drugs,MONEY,en,4
DrugsFreeKashmir https://t.co/U3tQE6Jk5R,PERSON,en,1
#Kashmir #Government #Drug,MONEY,en,1
Police Party,ORG,en,1
Chattergul Kangan,PERSON,en,1
250 grams,QUANTITY,en,1
Struggle,ORG,en,1
Say_No,GPE,en,1
#Drugs SyringePill &,MONEY,en,1
last 2-3 years,DATE,en,1
UNO,ORG,en,1
more than 275 millions,MONEY,en,1
DrugFree,MONEY,en,1
#DrugsFreeKashmir #Drugs,MONEY,en,1
#DrugsFreeKashmir,MONEY,en,2
Ashajipora Bridge,FAC,en,1
#Kashmir #DrugsFreeKashmir,MONEY,en,1
https://t.co/JgT2mmpngz,ORG,en,1
#Magam by Social Activist Syed Ali Asgar,ORG,en,1
DRUGS https://t.co/kYR4ZiES7e,PERSON,en,1
DrugsFreeKashmir,PERSON,en,2
Syed Aijaz Kashani,PERSON,en,2
the Growing Drug Abuse,FAC,en,2
"@OmarAbdullah 
@MirwaizKashmir 
@MehboobaMufti https://t.co/lWCU668b7O",PERSON,en,1
Hajitara Taad,PERSON,en,1
DrugsFreeKashmir https://t.co/IpkxXehohb,PERSON,en,1
#Police #Kulgam,MONEY,en,2
#USArmy https://t.co/pwDQkHzPcd,MONEY,en,1
20kg,QUANTITY,en,1
Kapurthala,GPE,en,2
#Police #Drugs,MONEY,en,1
Drug Controller,PERSON,en,1
3-Day,DATE,en,1
#Kashmir #DrugsFreeKashmir #FridayMotivation,MONEY,en,1
Anika Nazir,PERSON,en,1
21yrs &,MONEY,en,1
ShiningJammuKashmir,ORG,en,1
17 kg,QUANTITY,en,1
Madhopur,GPE,en,2
